UniqueID,Keyword
UX3VEOBUQZ_Z2FKLUUZVTJ0TCX,Jan. 19 | UPI | Ukraine | Russian territory | energy infrastructure | drone strike | oil depot | Bryansk region | Klintsy | Russia-Ukraine border | Alexander Bogomaz | air defenses | electronic jamming | firefighters | retaliation | Russian missile | attack drone | civilian infrastructure | Ukrainian cities | Kyiv | Kharkiv | St. Petersburg | Strategic Industries Minister | Oleksandr Kamyshin | intelligence directorate | BBC
UY5E6435QM_W8HWQM75CKLPUB4,NBC News|Florida|import|prescription drugs|Canada|drug supply shortages|heart disease|diabetes|federal efforts|drug prices|insurance rates|Dr. Joel Lexchin|School of Health Policy and Management|York University|Toronto|Food and Drug Administration|wholesalers|WFLA
V3O47AQDT4_WHYNAVQ64ZKBO67,'Volodymyr Zelenskyy' | 'President of Ukraine' | 'UK Prime Minister' | 'Rishi Sunak' | 'bilateral security agreement' | 'NATO' | 'Agreement on Security Cooperation between Ukraine and the United Kingdom of Great Britain and Ireland' | 'Mariinskyi Palace' | 'Kyiv' | 'Vilnius NATO summit' | 'G7 group' | 'lethal weapons' | 'tanks' | 'long-range missiles' | 'Dmytro Kuleba'
V3S3GK88WB_W5HJ195HAAV9APT,"'ATLANTA - Hartsfield-Jackson Atlanta International Airport|new addition|nonstop international routes|partnership|Scandinavian Airlines|Daily non-stop flights|world's busiest airport|Copenhagen|June 17, 2024|Atlanta Mayor Andre Dickens|Airbus A330|262 seats|global connectivity|aviation industry|ATL General Manager Balram ""B"" Bheodari'"
V4GU8IJW7I_41PSF1AYMW53KWG,'Ben Watts/Sports Illustrated|SI Swimsuit family|Hailey Clauson|annual issue|Hawai’i|U.S. Virgin Islands|cover of the magazine|Turks and Caicos|James Macari|California native|Finland|Indonesia|Bahamas|Australia|Barbados|Dominican Republic|Jean Paul Gaultier|Calvin Klein|Louis Vuitton|Versace|Margaux|Los Angeles|modeling agencies|2018 photoshoot|YouTube'
V5HB2BGY3Q_GTQ3M0RWO2EU2AX,Ukraine's National Resistance Center|medics|Republic of Karelia|temporarily occupied territories|Zaporizhzhia Oblast|lack of personnel|medical teams|Russian Federation|emergency aid|Russians|epidemiological situation|humanitarian crisis|mortality|civilian population|anesthesiologists|oncologist surgeon|ultrasound doctors|therapists|medical services|local population.
V6F4WISI7I_L85BAGFB5JEYFOF,'Russian border city' | 'Belgorod' | 'evacuating children' | 'Ukrainian forces' | 'civilian evacuations' | 'Moscow' | 'hostilities against Ukraine' | 'Voronezh and Kaluga regions' | 'Belgorod mayor Valentin Demidov' | 'Kremlin' | 'shelling' | 'kindergarten teacher Evgenia Savenko' | 'President Vladimir Putin' | 're-election campaign' | 'Ukrainian attack'
VCTS8KNETL_L9IL148CX57K6XJ,best-case scenario | full-scale war | Russia | nuclear state | Deputy Defense Minister of Ukraine | Ivan Havryliuk | Tagesspiegel | liberation of Ukrainian territory | Russian forces | internationally recognized borders | negotiation table | coalition of states supporting Ukraine | abandonment of nuclear weapons | preventive mechanisms | Ukrainian intelligence | nuclear weapons verification | Financial Times | Moscow's nuclear threats | U.S. | U.K. | France | conventional weapons | The New Voice of Ukraine
VEHH1BO9LL_H1TQLAYGJFLQN32,John Irish|PARIS|Reuters|French President|Emmanuel Macron|Ukraine|February|bilateral security guarantee deal|Paris|weaponry|long-range cruise missiles|political infighting|U.S.|European Union|assistance for Ukraine|40 SCALP long-range missiles|hundred bombs|France|50 SCALP missiles|250 km|Russia|security of Europe|Ukraine's defence minister|G7 countries|international framework|long-term security|finances|defences against Russia|Kyiv|allies|humanitarian aid|reconstruction|military assistance|Western allies|Russian invasion|British Prime Minister|Rishi Sunak|security agreement|military funding|drones|Lisa Shumaker|David Gregorio
VH37DN15GQ_BUME36EGHIJRFKG,Russian Foreign Minister Sergey Lavrov|North Korean leader Kim Jong-un|Pyongyang|North Korea|peaceful reunification|South Korea|Supreme People’s Assembly|Korean Central News Agency|Committee for the Peaceful Reunification|National Economic Cooperation Bureau|Mount Kumgang International Tourism Administration|constitution|ROK|Korean Peninsula|President Yoon Suk Yeol|Korean war|missile tests|solid-fuel hypersonic missile|38 North|Stimson Center|Robert Carlin|Siegfried Hecke|Armani Syed
VO9FEL0CA2_ZNW47QICQUBIOBB,'Turkey' | 'airstrikes' | 'Iraq' | 'Syria' | 'defense ministry' | 'U.S' | 'Yemen' | 'Turkish Defense Ministry' | 'Kurdish militant targets' | 'Metina' | 'Hakurk' | 'Gara' | 'Qandil' | 'Turkish military base' | 'Kurdistan Workers’ Party (PKK)' | 'terror organization' | 'United States' | 'Turkish allies' | 'Europe' | 'Mount Zap' | 'Amedi district' | 'Turkish border' | 'Anadolu' | 'PKK militant' | 'Turkey-Iraq border' | 'semi-autonomous Kurdish region' | 'Hakan Fidan' | 'social media platform X' | 'Twitter' | 'Yasar Guler' | 'Middle East' | 'Israel-Hamas war' | 'Associated Press' | 'bunkers' | 'shelters' | 'oil facilities'
VOHPCDL127_THSOFMLD9I7VP7N,Raleigh City Council|war in Gaza|local groups|pressure|local government|cease-fire resolution|Israel-Hamas war|Raleigh Municipal Building|supporters of Israel|Biden Administration|North Carolina’s congressional delegation|Mayor Mary-Ann Baldwin|U.S. Conference of Mayors|Mayor Pro Tem Jonathan Melton|antisemitism|anti-Islamophobia|Carrboro|Charlotte City Council|Greensboro|Durham Mayor Leonardo Williams|international politics|Chapel Hill|Orange County|Jewish peace activists
VQXWK4OG0O_KWCGXMW3CMVKFDW,Jeremy Hunt|Russia|Vladimir Putin|United Arab Emirates|western sanctions|Kremlin’s sanctions evasion|World Economic Forum|Davos|UAE-based companies|US sanctions|Hennesea Holdings|Russian oil|G7 countries|money laundering|war in Ukraine|Telegraph ownership|Redbird IMI|Abu Dhabi’s Sheikh Mansour|Ofcom|Competition and Markets Authority|Lucy Frazer|Culture Secretary|sanctions regime|British journalism|The Telegraph
VS5X4CMP7E_8O6Y2BR4MDAR24K,AKROTIRI|Cyprus|Pro-Palestinian activists|RAF Akrotiri|British base|strikes|Houthi militia|Yemen|U.S.|British warplanes|Typhoon fighter jets|Bases of Death|UK government|Israel|Gaza|Natalia Olivia|United for Palestine|Nicos Panayiotou|Israel-Gaza war|Middle East|Iran's allies|Lebanon|Syria|Iraq|humanitarian aid|Michele Kambas|Christina Fincher
VSBNCBZYSS_4MCISGC3WTNHJK0,error...
VSJ1L3CCP7_N4ZKVJ0X9HCOVTZ,'Two US-made Bradley infantry fighting vehicles|Russian T-90|burned-up tank|Russia's most advanced battle tank|drone footage|Ukraine's vehicles|village of Stepove|Avdiivka|northeastern Ukraine|T-90M Proryv|advanced armor|mobility|firepower|47th Brigade of Ukraine|25mm one-pound shells|Bulgariamilitary.com|Drones|Ukraine's 47th Brigade|US-supplied vehicles|Forbes|Russian military|125 mm smoothbore gun|composite armor|invasion of Ukraine|three-crew vehicles|25 mm cannon|200 rounds per minute|Ukrainian commander|Newsweek|tracked armored fighting vehicles|heavy armor|powerful machine gun|Donetsk|Business Insider'
VTYOBMILHA_RU75P6MXUCNO831,Israel|Qatar|medicine|Gaza|hostages|Hamas|war|Prime Minister Benjamin Netanyahu|Reuters|Palestinians|United States|cease-fire|Palestinian detainees|humanitarian aid|Gaza Strip|International Committee of the Red Cross|Hostages and Missing Families Forum|life-saving medicine|medical treatment|United States State Department|Middle East|Secretary Antony Blinken|Arab countries|reconstruction|future governance|diplomatic relations|tensions|attacks|The Hill
W05S6DO6AN_NHEGYDVIUJM1JVK,Microsoft | cloud computing service | personal data | European Union | U.S. | privacy laws | Azure | Microsoft 365 | Power Platform | Dynamics 365 | data privacy laws | EU Data Boundary solution | pseudonymized data | automated system logs | technical support data | Amazon
W5DJT0V2KE_K16TJ69QXPZU5PG,January 5 | wildlife-advocacy groups | federal judge | Idaho | wolf trapping | grizzly bears | hibernation | Earth Justice | Center for Biological Diversity | Humane Society of the United States | Sierra Club | Endangered Species Act | Idaho Department of Fish & Game | Deputy Attorney General Kathleen Trever | Idaho Trappers Association | wolf populations | livestock depredation | elk herds | wolf hunting | trapping seasons | IDFG Director Ed Scrivner | wolf management plan | acting director Jim Fredricks
W8BQQ8KLRM_TKYWDEBLUBKBJR6,Sweden | Iranian chargé d’affaires | Swedish citizens | custody in Iran | Swedish foreign ministry | release | detained | Swedish and Iranian citizenship | arrested | tense relations | former Iranian official | mass execution | torture | political prisoners | Johan Floderus | European Union employee | imprisoned | spying for Israel | corruption on earth | death penalty | travelling to Iran
WCIX9ERZ6G_469C8HS1CTO6SXD,Iran | Russia | airstrikes | U.S. | Britain | Iranian-backed Houthis | Yemen | irresponsible | insecurity | instability | President Biden | Houthi attacks | international maritime vessels | Red Sea | anti-ship ballistic missiles | Lt. Gen. Alex Grynkewich | U.S Air Force Central Command | deliberate strikes | targets | Iranian foreign ministry | Nasser Kannani | violation | sovereignty | territorial integrity | international laws | US-UK coalition | Russian foreign ministry | Maria Zakharova | U.N. Security Council | military escalation | Yemeni settlement process | Middle East | precision-guided munitions | coalition air | maritime strike | support assets | U.S. Naval Forces Central Command | Tomahawk Land Attack Missiles | Australia | Netherlands | Bahrain | Canada | U.K. | commercial ships | freedom of navigation | targeted strikes | commercial routes
WCW0FSWX9X_HQUEHTHH4DGMVN7,BAGHDAD | Reuters | Iraqi Kurdish Prime Minister | Masrour Barzani | Iran's foreign minister | World Economic Forum | Davos | Switzerland | Iranian missile strikes | Erbil | Israeli spy headquarters | United Nations Security Council | Saddam Hussein | U.S.-led invasion | Shi'ite Muslim factions | Mohammed Shia al-Sudani
WCWSGSHWMQ_J18HNP6GEMPIA1B,Police|water cannons|pro-Palestine demonstrators|Israeli exhibitors|international jewellery exhibition|Vicenza|Vicenzaoro fair|gold and jewellery world|smoke bombs|flares|free Palestine|stop bombing Gaza|protester|baton|exhibitors|countries|pavilion|Press TV|Giacomo Possamai|violence|peace|ceasefire|Germano Raniero|Boycott Israel Group|diamonds are drenched in blood|Khaled Al Zeer|Palestinian community|International Court of Justice|genocide|Hamas|attack|Israel|civilians|hostages|Gaza|captives|air and ground offensive|Palestinians|women|children|adolescents|health ministry|Hamas-run territory|British journalism|The Telegraph.
WFRQ7PSNRD_XSII3BYW5CJL0E3,Evan Gershkovich|Wall Street Journal reporter|Russian prison|U.S. officials|U.S. Embassy in Moscow|Lefortovo Prison|Yekaterinburg|espionage|US Ambassador to the Russian Federation Lynn Tracy|wrongfully detained|Biden administration|spying charges|pre-trial detention|international attention|Committee to Protect Journalists
WL6E2XO1P9_LXSLQFKXL1BTALM,Russians|intensifying checks|population|temporarily occupied|eastern part|Ukraine|counteract|resistance activity|National Resistance Center|Ukrainian resistance movement|counterintelligence measures|mobile groups|Ukrainian passport|smartphones|devices|transmit information|Ukrainian Armed Forces|operational information|resistance movement|Russian occupation forces|front lines|occupied territories|liberation of the regions|movements or locations of the Russians|Support UP|become our patron
WN5LB3NDUN_F05SO0RMREBPYLZ,Biden administration|unofficial delegation|Taiwan|election|new president|Beijing|bilateral relationship|U.S. policy|peace and stability|official exchange|Nancy Pelosi|Xi Jinping|U.S.-Chinese relations|security pact|Democratic Progressive Party|Lai Ching-te|William Lai|Kuomintang party|Taiwan independence element|Joseph Wu|contingency conversations|outside interference|Mao Ning|Chinese Foreign Ministry
WP7C7P04KR_FGG2KIXPZV7QVRC,'Switzerland|CHF 1.5 billion|assistance|Ukraine|2025 and 2028|Swiss President|Viola Amherd|press conference|Ukrainian President|Volodymyr Zelenskyy|reconstruction of Ukraine|strategic importance|demining|Swiss Federal Council|aid package|CHF 100 million|international peace summit|World Economic Forum|Davos|EU|NATO|Western support of Ukraine'
WSDKRB026G_8KYSCVQS3Y72D67,'UK Defence Intelligence' | 'Kherson Oblast's left bank' | 'Russian occupying forces' | 'Ukrainian units' | 'European Pravda' | 'UK Ministry of Defence' | 'Ukrainian Armed Forces' | 'logistical challenges' | 'Russian Dnepr Grouping of Forces' | 'balance of power' | 'poor training and coordination' | 'offensive capabilities' | 'village of Krynky' | 'A-50 AWACS aircraft' | 'Russian economy'
WT4Y49UNB3_YK7J81P8T936OU4,Gram Slattery|Reuters|Republican presidential nomination|New Hampshire primary|Democrats|Iowa's Republican caucuses|Donald Trump|Republican National Convention|Democratic National Convention|Nikki Haley|Ron DeSantis|Dean Phillips|Marianne Williamson|Joe Biden|538|polling|New Hampshire Primary Importance|South Carolina|general election|Reuters/Ipsos poll
WTCD0505US_3Z8YNZPXKV3NY73,Ryan Woo|Reuters|Xinhua|Nauru|China|Pacific Islands|Taiwan|Chinese state media|CCTV|People's Republic of China|Beijing Daily|Communist Party|Chinese harbour engineering company|diplomatic ties|Taiwanese presidential election|Taiwanese media|Nauru government|Facebook|online abuse|Chinese Foreign Ministry|Mao Ning|development opportunities
WVMU294T2L_YM5682VBY0MQI05,"Suleiman Al-Khalidi | Reuters | Jordan | Israeli ""war crimes"" | Palestinians | regional tension | violence | Red Sea | wider war | Middle East | Foreign Minister Ayman Safadi | South Africa's ""genocide"" case | Israel | U.N. | Hamas | Gaza | U.S. | Britain | Houthi military targets | Yemen | international community | Israeli ""aggression"" | regional security | Benjamin Netanyahu | extremist ministers | regional war | world peace | legal definition of genocide | legal documentation | court"
X6KFBCZOM6_VW06BN5DQ9G4UWR,"COLUMBUS, Ga | Christine Mullens-Turner | found | safely reunited | family | Columbus police | missing 78-year-old woman | dementia | Mattie's Call | Georgia's emergency missing alert | 4500 block of 17th Avenue | 5-feet-7-inches tall | 125 pounds | brown eyes | gray afro"
X793WY52J9_4VGYPIPSSXGHJ9T,Russian missiles | foreign components | Western sanctions | Ukrainian President | Volodyrmyr Zelenskyy | Oleksandr Lytvynenko | Foreign Intelligence Service | EU | ban exports | Russia | motors for drones | sanctions package | World Economic Forum | Davos | Ukrainian anti-graft agency | X-59 missiles | Kyiv School of Economics | Yermak-McFaul Expert Group | Russian Sanctions | European Union | G7 countries | import of diamonds | The New Voice of Ukraine
X8HSUKAUYZ_G4STCU1TI1H6D6B,'Russian prosecutors' | 'five-year prison sentence' | 'separatist commander' | 'Igor Girkin' | 'President Vladimir Putin' | 'extremism charges' | 'Kremlin-backed militias' | 'Ukraine' | 'nationalist' | 'military leaders' | 'prison colony' | 'social media' | 'Wagner commander' | 'Yevgeny Prigozhin' | 'mutiny' | 'presidential elections' | 'Crimean peninsula' | 'FSB officer' | 'Donbas region' | 'Sloviansk' | 'MH17 downing' | 'Netherlands' | 'Malaysian Airlines' | 'Novorossiya ideology' | 'political system' | 'military footing' | 'RIA Novosti agency' | 'January 25'
XBJ3YKB9HP_RL9BF42VELNZW32,'Rep. Jim Jordan' | 'Financial Crimes Enforcement Network' | 'FinCEN' | 'consumer transactions' | 'TRUMP' | 'MAGA' | 'Judiciary Committee’s Select Subcommittee' | 'Weaponization of the Federal Government' | 'Noah Bishoff' | 'Strategic Operations Division' | 'Treasury Department' | 'extremism indicators' | 'financial institutions' | 'civil liberties' | 'transcribed interview'
XCG5FN1PRX_B5WJ44B7NNR1XGO,'South Africa' | 'Israel' | 'UN Genocide Convention' | 'Hamas attack' | 'International Court of Justice' | 'military operations in Gaza' | 'Justice Minister Ronald Lamola' | 'Gaza war' | 'Palestinian life' | 'genocidal acts' | 'World Court' | 'African National Congress' | 'Hamas' | 'Israeli army' | 'Genocide Convention'
